sls_ord_num,sls_prd_key,sls_cust_id,sls_store_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO80450,COM_STR-1016,24251,3,20251204,20251213,20251223,6375,1,6375
SO80450,ACC_PWB-1015,24251,3,20251204,20251213,20251223,5703,2,2648
SO80450,COM_LAP-1007,24251,3,20251204,20251213,20251223,220270,2,110135
SO80451,ACC_CAS-1005,21880,4,20251210,20251219,20251225,406,1,406
SO80451,GAM_CON-1016,21880,4,20251210,20251219,20251225,22034,2,11017
SO80452,COM_RAM-1010,27039,3,20251201,20251209,20251218,1330,1,1330
SO80453,GAM_CON-1004,25119,6,20251206,20251213,20251218,59112,2,29556
SO80454,ACC_CHG-1002,26054,3,20251230,20260105,20260109,1138,2,569
SO80454,COM_GPU-1001,26054,3,20251230,20260105,20260109,72338,2,36169
SO80455,COM_LAP-1008,20058,4,20251229,20260107,20260112,77606,2,38803
SO80456,ACC_CAB-1011,,3,20251224,20260101,20260108,390,1,390
SO80457,MOB_TAB-1009,25088,5,20251226,20251229,20260114,58628,2,29314
SO80458,GAM_CON-1014,27845,5,20251213,20251219,20260101,11177,1,11177
SO80458,ACC_PWB-1002,27845,5,20251213,20251219,20260101,631,1,631
SO80459,MOB_SMP-1008,20320,6,20251231,20260107,20260117,34127,2,16829
SO80460,GAM_CON-1016,24468,3,20251206,20251216,20251216,24730,2,12365
SO80460,ACC_CAS-1007,24468,3,20251206,20251216,20251216,,2,308
SO80461,ACC_CHG-1008,23069,7,20251221,20251229,20260110,879,1,879
SO80461,MOB_SMP-1002,23069,7,20251221,20251229,20260110,36230,2,18115
SO80461,DIS_MON-1010,23069,7,20251221,20251229,20260110,15180,1,15136
SO80461,DIS_TVS-1012,23069,7,20251221,20251229,20260110,113612,2,56806
SO80462,ACC_CAB-1010,26891,3,20251224,20251230,20260104,1461,3,487
SO80463,MOB_TAB-1001,,7,20251206,20251209,20251220,13025,1,13025
SO80463,COM_STR-1007,25669,7,20251206,20251209,20251220,15530,2,7765
SO80464,ACC_CHG-1015,20466,5,20251205,20251213,20251215,1978,2,989
SO80464,DIS_MON-1002,20466,5,20251205,20251213,20251215,49053,3,16351
SO80465,COM_MTB-1008,22878,6,20251204,20251207,20251215,10528,1,10528
SO80466,ACC_CAB-1010,24673,4,20251222,20251224,20260106,926,2,463
SO80466,COM_RAM-1008,24673,4,20251222,20251224,20260106,7886,2,3943
SO80466,COM_DSK-1020,24673,4,20251222,20251224,20260106,19663,1,19663
SO80466,ACC_CHG-1001,24673,4,20251222,20251224,20260106,1782,3,594
SO80467,MOB_SMP-1007,23339,4,20251211,20251220,20251222,30777,3,10259
SO80468,GAM_ACC-1017,21077,3,20251229,20260101,20260111,7084,2,3542
SO80469,COM_LAP-1007,24818,6,20251206,20251211,20251218,222494,2,111247
SO80470,GAM_ACC-1019,20406,5,20251208,20251218,20251225,6000,2,3000
SO80471,MOB_SMP-1008,26608,2,20251216,20251218,20260105,16869,1,16869
SO80471,MOB_SMP-1006,26608,2,20251216,20251218,20260105,1233,1,1233
SO80472,DIS_MON-1007,27834,6,20251228,20260102,20260116,10371,1,10371
SO80473,COM_STR-1015,20627,3,20251225,20260103,20260108,3114,2,1557
SO80474,COM_LAP-1002,20172,7,20251213,20251221,20251229,96513,1,96513
SO80474,GAM_ACC-1019,20172,7,20251213,20251221,20251229,6134,2,3067
SO80475,GAM_CTR-1007,25423,5,0,20260106,20260107,3804,1,3804
SO80476,ACC_CAB-1018,26869,4,20251205,0,20251225,2640,2,-1320
SO80476,COM_RAM-1003,26869,4,20251205,20251214,20251225,1396,1,0
SO80476,ACC_CAB-1001,26869,4,20251205,20251214,20251225,253,1,253
SO80477,GAM_CTR-1013,21423,2,20251215,20251224,20251231,3375,3,1125
SO80478,COM_RAM-1012,26049,2,20251224,20260101,20260107,4761,1,4761
SO80479,GAM_CON-1020,24436,4,20251208,20251213,20251224,26678,1,26678
SO80480,DIS_MON-1007,27329,4,20251222,20251227,20260111,11242,1,0
SO80480,COM_GPU-1006,27329,4,20251222,20251227,20260111,72824,1,72824
SO80480,COM_DSK-1003,27329,4,20251222,20251227,20260111,67380,1,67380
SO80480,MOB_SMP-1007,27329,4,20251222,20251227,20260111,21702,2,10851
SO80481,ACC_CAB-1009,22037,3,20251206,20251212,20251220,225,1,225
SO80481,COM_STR-1016,22037,3,20251206,20251212,20251220,11806,2,5903
SO80481,GAM_CON-1016,22037,3,20251206,20251212,20251220,23288,2,11644
SO80482,ACC_CAB-1007,23760,1,20251204,20251213,20251218,784,2,392
SO80483,COM_DSK-1009,24316,2,20251203,20251213,20251213,3278,3,1222
SO80483,MOB_TAB-1015,24316,2,20251203,20251213,20251213,86961,3,28987
SO80483,GAM_ACC-1016,24316,2,20251203,20251213,20251213,1889,1,1889
SO80484,MOB_TAB-1008,21044,1,20251216,20251224,20251227,21235,1,21235
SO80484,MOB_SMP-1007,21044,1,20251216,20251224,20251227,11404,1,11404
SO80485,ACC_CAS-1011,20577,5,20251210,20251213,20251221,2058,3,686
SO80485,ACC_PWB-1013,20577,5,20251210,20251213,20251221,1776,3,592
SO80485,COM_DSK-1003,20577,5,20251210,20251213,20251221,77212,1,77212
SO80486,COM_GPU-1008,21528,6,20251227,20260105,20260114,39196,1,39196
SO80486,COM_MTB-1002,21528,6,20251227,20260105,20260114,17269,2,8535
SO80487,DIS_MON-1006,24671,7,20251229,20260105,20260114,20827,1,20827
SO80488,ACC_PWB-1018,27915,7,20251229,20260101,20260113,2556,1,2556
SO80489,GAM_CON-1021,21180,3,20251215,20251223,20251225,55090,2,27545
SO80490,DIS_TVS-1004,27671,5,20251213,20251223,20260101,120976,2,60488
SO80491,DIS_MON-1015,20105,2,20251209,20251218,20251224,1307,1,1307
SO80492,COM_LAP-1009,22109,4,20251204,20251213,20251221,57674,2,28837
SO80492,DIS_MON-1002,22109,4,20251204,20251213,20251221,15625,1,15625
SO80492,COM_RAM-1011,,4,20251204,20251213,20251221,2095,1,0
SO80493,GAM_ACC-1010,26168,3,20251218,20251226,20260105,1629,1,1629
SO80494,GAM_CTR-1009,26964,1,20251214,20251218,20260102,7389,3,2463
SO80495,ACC_CAS-1002,20594,5,20251225,20260104,20260108,532,1,532
SO80495,MOB_SMP-1008,20594,5,20251225,20260104,20260108,30850,2,15425
SO80495,ACC_CAB-1010,20594,5,20251225,20260104,20260108,429,1,429
SO80496, ACC_CAS-1010,24485,4,20251224,20251226,20260109,824,2,412
SO80496,COM_DSK-1004,24485,4,20251224,20251226,20260109,87837,3,29279
SO80496,GAM_ACC-1010,24485,4,20251224,20251226,20260109,1666,1,1666
SO80496,COM_RAM-1009,24485,4,20251224,20251226,20260109,3347,1,3347
SO80496,COM_DSK-1014,24485,4,20251224,20251226,20260109,140200,2,70100
SO80496,ACC_CHG-1003,24485,4,20251224,20251226,20260109,299,1,299
SO80496,MOB_TAB-1004,24485,4,20251224,0,20260109,22108,2,11054
SO80496,COM_STR-1013,24485,4,20251224,20251226,20260109,6930,2,3465
SO80496,DIS_TVS-1012,24485,4,20251224,20251226,20260109,52437,1,52437
SO80496,ACC_PWB-1004,24485,4,20251224,20251226,20260109,5342,2,2671
SO80497,DIS_TVS-1009,24625,2,20251221,20251228,20260110,15951,1,15951
SO80497,COM_RAM-1012,24625,2,20251221,20251228,20260110,4355,1,4355
SO80498,MOB_SWA-1007,24366,7,20251231,20260102,20260110,14752,2,7376
SO80499,COM_MTB-1003,23848,3,20251213,20251219,20251227,7163,1,7163
SO80499,GAM_ACC-1010,23848,3,20251213,20251219,20251227,3308,2,1654
SO80499,ACC_CAS-1005,23848,3,20251213,20251219,20251227,904,2,452
SO80500,COM_LAP-1006,25814,3,20251231,20260110,20260119,161310,2,80655
SO80500,COM_DSK-1019,25814,3,20251231,20260110,20260119,252987,3,84329
SO80501,DIS_TVS-1009,27232,2,20251222,20251231,20260111,16173,1,16173
SO80502,COM_GPU-1003,25261,1,20251230,20260105,20260115,2626,2,1313
SO80503,ACC_CAB-1007,25704,6,20251228,20260105,20260116,351,1,351
SO80504,COM_LAP-1006,20744,6,20251229,20260107,20260111,74583,1,74583
SO80505,COM_RAM-1002,25100,3,20251221,20251227,20260109,,1,3888
SO80506, DIS_MON-1006,26069,7,20251231,20260102,20260115,20663,1,20663
SO80507,ACC_PWB-1007,22522,6,20251217,20251220,20260104,2647,1,2647
SO80508,MOB_SWA-1009,25196,6,20251213,20251219,20251225,16098,2,8049
SO80508,COM_DSK-1006,25196,6,20251213,20251219,20251225,,1,57310
SO80509,MOB_SWA-1001,20917,1,20251216,20251226,20251229,13548,1,13548
SO80509,COM_LAP-1003,20917,1,20251216,20251226,20251229,34589,1,34589
SO80510,COM_LAP-1007,20466,3,20251222,20260101,20260109,107937,1,107937
SO80511,MOB_SWA-1012,23782,2,20251227,20260103,20260113,26308,2,13154
SO80512,MOB_SWA-1011,25564,4,20251230,20260107,20260117,3775,1,3775
SO80512,COM_RAM-1001,25564,4,20251230,20260107,20260117,11634,3,3878
SO80513,COM_STR-1018,24549,6,20251224,20260101,20260113,19497,3,6499
SO80514,MOB_SWA-1020,22750,2,20251231,20260105,20260112,5726,1,5726
SO80514,MOB_SMP-1007,22750,2,20251231,20260105,20260112,20272,2,10136
SO80514,ACC_PWB-1001,22750,2,20251231,20260105,20260112,4890,3,1630
SO80514,ACC_CHG-1015,22750,2,20251231,20260105,20260112,1051,1,1051
SO80515,GAM_ACC-1020,23498,5,20251214,20251217,20251226,5206,2,2603
SO80515,ACC_CAB-1008,23498,5,20251214,20251217,20251226,941,3,302
SO80515,COM_LAP-1003,23498,5,20251214,20251217,20251226,76482,2,38241
SO80515,GAM_CON-1021,23498,5,20251214,20251217,20251226,52208,2,26104
SO80516,ACC_CAB-1016,24238,7,20251208,20251211,20251221,256,2,128
SO80517,ACC_CAB-1013,26174,5,20251207,20251212,20251220,401,1,401
SO80518,MOB_SWA-1006,23120,5,20251220,20251227,20260104,38559,3,12853
SO80519,ACC_PWB-1014,23115,7,20251209,20251217,20251226,1214,1,1214
SO80519,MOB_SMP-1001,23115,7,20251209,20251217,20251226,45479,1,45479
SO80519,ACC_CAS-1005,23115,7,0,20251217,20251226,422,1,422
SO80520,DIS_MON-1009,24719,3,20251219,20251222,20260105,13891,1,13891
SO80521,MOB_SWA-1018,21026,3,20251223,20251225,20260106,12142,1,12142
SO80521,ACC_CHG-1006,21026,3,20251223,20251225,20260106,1714,2,841
SO80522,ACC_CHG-1017,24081,3,20251230,20260101,20260113,1447,1,1447
SO80522,GAM_CTR-1004,24081,3,20251230,20260101,20260113,4874,1,4874
SO80522,ACC_CHG-1012,24081,3,20251230,20260101,20260113,690,1,690
SO80522,ACC_CAS-1006,24081,3,20251230,20260101,20260113,576,3,192
SO80522,ACC_CAB-1003,24081,3,20251230,20260101,20260113,506,1,506
SO80522,MOB_TAB-1013,24081,3,20251230,20260101,20260113,17330,1,17330
SO80522,COM_STR-1017,24081,3,20251230,20260101,20260113,9174,1,9174
SO80522,COM_DSK-1005,24081,3,20251230,20260101,20260113,36496,1,36496
SO80522,COM_DSK-1020,24081,3,20251230,20260101,20260113,63711,3,21237
SO80523,COM_GPU-1003,22608,4,20251228,20260101,20260111,2424,2,1212
SO80523,MOB_SMP-1006,22608,4,20251228,20260101,20260111,1231,1,1231
SO80523,COM_MTB-1002,22608,4,20251228,20260101,20260111,19865,2,9749
SO80524,DIS_MON-1011,24702,1,20251218,20251225,20251228,16073,1,16073
SO80524,ACC_CAS-1006,24702,1,20251218,20251225,20251228,180,1,180
SO80524,DIS_MON-1001,24702,1,20251218,20251225,20251228,13076,1,13076
SO80525,ACC_PWB-1013,21198,5,20251216,20251226,20260101,1110,2,555
SO80526,MOB_SMP-1005,25203,2,20251206,20251210,20251225,48058,1,-48058
SO80527,ACC_PWB-1017,22053,4,20251213,20251222,20251231,2048,2,1024
SO80527,MOB_TAB-1015,22053,4,20251213,20251222,20251231,29377,1,29377
SO80527,ACC_CHG-1002,22053,4,20251213,20251222,20251231,569,1,569
SO80527,GAM_CON-1020,22053,4,20251213,20251222,20251231,27253,1,27253
SO80527,COM_GPU-1006,22053,4,20251213,20251222,20251231,139388,2,69694
SO80528,DIS_MON-1011,20993,1,20251231,20260105,20260114,15386,1,15386
SO80529,ACC_CAS-1014,27204,2,20251229,20251231,20260115,,2,695
SO80529,ACC_CAS-1002,27204,2,20251229,20251231,20260115,1012,2,506
SO80529,GAM_ACC-1019,27204,2,20251229,20251231,20260115,9177,3,3059
SO80530,MOB_SWA-1019,22936,5,20251209,20251214,20251219,33252,3,11178
SO80531,ACC_CAB-1011,27702,1,20251210,20251214,20251224,365,1,365
SO80532,GAM_CTR-1015,24670,1,20251210,20251214,20251230,8570,2,4285
SO80533,GAM_CTR-1002,27741,1,20251201,20251211,20251221,,1,1864
SO80533,ACC_CAB-1006,27741,1,20251201,20251211,20251221,301,1,301
SO80533,GAM_CON-1011,27741,1,20251201,0,20251221,20004,1,20004
SO80533,COM_GPU-1001,27741,1,20251201,20251211,20251221,72128,2,36064
SO80534, DIS_MON-1002,20062,3,20251211,20251214,20251222,16395,1,0
SO80535,COM_STR-1007,23759,4,20251203,20251211,20251218,16952,2,8476
SO80535,MOB_TAB-1002,23759,4,20251203,20251211,20251218,22124,1,22125
SO80536,DIS_MON-1006,20634,3,20251227,20260101,20260116,40906,2,20453
SO80536,COM_DSK-1018,20634,3,20251227,20260101,20260116,68000,2,34000
SO80537,GAM_ACC-1018,25603,6,20251206,20251208,20251220,3138,2,1569
SO80537,GAM_CON-1008,25603,6,20251206,20251208,20251220,38296,2,19148
SO80538,COM_STR-1007,23096,3,20251223,20251225,20260110,23235,3,7745
SO80539,ACC_PWB-1016,25659,7,20251230,20260109,20260111,1993,1,1993
SO80539,GAM_ACC-1002,25659,7,20251230,20260109,20260111,1166,1,1166
SO80540,GAM_CON-1003,25677,3,20251203,20251211,20251223,1324,1,1324
SO80541,ACC_PWB-1004,23199,7,20251230,20260106,20260119,5116,2,2558
SO80541,COM_DSK-1014,23199,7,20251230,20260106,20260119,140872,2,0
SO80541,MOB_SWA-1003,23199,7,20251230,20260106,20260119,2221,1,2221
SO80541,ACC_PWB-1016,23199,7,20251230,20260106,20260119,3536,2,1768
SO80542,MOB_SMP-1010,23066,6,20251220,20251225,20260109,4475,1,4475
SO80543,GAM_CON-1006,25355,7,20251210,20251213,20251225,25643,1,25643
SO80543,GAM_ACC-1008,25355,7,20251210,20251213,20251225,3375,1,3375
SO80544,COM_MTB-1004,20778,5,20251208,20251210,20251225,42606,3,14202
SO80545,COM_RAM-1007,25950,6,20251207,20251214,20251224,6460,2,3230
SO80546,ACC_CHG-1014,24285,1,20251217,20251225,20260103,436,1,436
SO80546,COM_STR-1004,24285,1,20251217,20251225,20260103,12042,3,4014
SO80547,ACC_CAB-1018,22194,4,20251230,20260106,20260113,1156,1,1156
SO80548,ACC_CHG-1013,23691,1,20251212,20251222,20251228,1494,2,747
SO80549,ACC_PWB-1004,25766,4,20251205,20251214,20251215,2542,1,2542
SO80550,ACC_CAB-1011,27929,7,20251210,20251212,20251229,828,2,414
SO80550,ACC_PWB-1017,27929,7,20251210,20251212,20251229,2372,2,1186
SO80550,GAM_CON-1005,27929,7,20251210,20251212,20251229,59574,2,29787
SO80551,MOB_SWA-1022,27209,3,20251204,20251208,20251219,40902,3,13634
SO80552,COM_STR-1019,26069,5,20251229,20260106,20260111,13639,2,6821
SO80553,ACC_CAB-1019,24679,4,20251217,20251226,20251231,142,1,142
SO80553,COM_LAP-1004,24679,4,20251217,0,20251231,64564,1,64564
SO80554,GAM_ACC-1001,21595,2,20251229,20260107,20260111,1775,1,0
SO80555,COM_STR-1014,27769,2,20251228,20260104,20260115,18688,2,9344
SO80556,GAM_CON-1015,25299,2,20251212,20251221,20251228,25557,1,25557
SO80556,MOB_TAB-1011,25299,2,20251212,20251221,20251228,66177,3,22118
SO80557,ACC_CHG-1002,22791,5,20251211,0,20251225,549,1,549
SO80558,GAM_CON-1009,21380,4,20251224,20251226,20260105,20919,1,20919
SO80558,COM_GPU-1012,21380,4,20251224,20251226,20260105,90027,3,30009
SO80559,ACC_PWB-1015,24019,2,20251229,20260103,20260113,2588,1,2588
SO80560,ACC_CAB-1015,25748,5,20251205,20251209,20251219,422,1,422
SO80560,MOB_SWA-1002,25748,5,20251205,20251209,20251219,10669,1,10669
SO80560,COM_DSK-1017,25748,5,20251205,20251209,20251219,200496,3,66832
SO80560,GAM_CON-1002,25748,5,20251205,20251209,20251219,25697,1,25198
SO80561,ACC_CAB-1015,22922,1,20251211,20251213,20251226,1269,3,423
SO80562,COM_GPU-1007,20795,7,20251209,20251215,20251226,2364,2,1182
SO80563,DIS_TVS-1009,23636,7,20251222,20251229,20260111,14731,1,14731
SO80564,ACC_CAB-1013,23572,1,20251218,20251220,20260104,864,2,432
SO80564,GAM_ACC-1005,23572,1,20251218,20251220,20260104,2338,2,1169
SO80565,ACC_PWB-1015,22073,4,20251210,20251217,20251230,2729,1,2729
SO80565,COM_LAP-1001,22073,4,20251210,20251217,20251230,114722,2,57361
SO80565,GAM_CON-1001,22073,4,20251210,20251217,20251230,26741,1,26741
SO80566,GAM_CTR-1002,24692,2,20251228,20260101,20260115,3320,2,1660
SO80566,COM_GPU-1011,24692,2,20251228,20260101,20260115,40081,1,40081
SO80567,COM_MTB-1007,20710,6,20251218,20251221,20260102,3347,1,0
SO80567,GAM_CON-1010,20710,6,20251218,20251221,20260102,30127,1,30127
SO80568,COM_GPU-1001,25086,7,20251226,20260103,20260106,38950,1,38950
SO80569,COM_DSK-1003,22763,3,20251220,20251223,20260106,154956,2,77478
SO80570,MOB_SWA-1001,23357,1,20251225,20251229,20260109,25600,2,12800
SO80570,GAM_CON-1021,23357,1,20251225,20251229,20260109,28971,1,-28971
SO80570,DIS_MON-1011,23357,1,20251225,20251229,20260109,15802,1,15802
SO80571,COM_GPU-1011,23114,4,20251227,20251230,20260109,77978,2,38989
SO80572,COM_LAP-1002,25133,4,20251201,20251208,20251220,210819,2,105241
SO80573,ACC_PWB-1014,26350,5,20251227,20260106,20260110,1219,1,1219
SO80574,DIS_MON-1003,26804,4,20251207,20251210,20251221,38460,3,12820
SO80575,GAM_CTR-1013,26282,7,20251220,20251229,20260107,1155,1,1155
SO80575,GAM_ACC-1001,26282,7,20251220,20251229,20260107,1687,1,1687
SO80576,COM_LAP-1002,20088,6,20251209,20251219,20251221,101235,1,101235
SO80577,GAM_CTR-1004,21575,6,20251206,20251210,20251217,4469,1,4469
SO80577,MOB_TAB-1014,21575,6,20251206,20251210,20251217,94833,3,31611
SO80578,COM_DSK-1018,26033,2,20251229,20260107,20260117,102342,3,34114
SO80579,GAM_CTR-1002,26279,3,20251223,20260102,20260111,5433,3,1811
SO80579,ACC_CHG-1001,26279,3,20251223,20260102,20260111,1192,2,596
SO80579,MOB_SMP-1012,26279,3,20251223,20260102,20260111,2490,2,1245
SO80580,GAM_CTR-1004,24964,2,20251201,20251208,20251219,4370,1,4370
SO80581,ACC_CAS-1007,20769,6,20251229,20260101,20260117,570,2,285
SO80582,COM_STR-1019,20235,3,20251207,20251216,20251226,6789,1,6789
SO80583, ACC_CAS-1002,25682,3,20251226,20260105,20260106,1449,3,483
SO80584,GAM_CTR-1012,24343,3,20251229,20260104,20260108,4304,2,2152
SO80584,ACC_CAB-1004,24343,3,20251229,20260104,20260108,160,1,160
SO80585,COM_LAP-1013,21135,5,20251207,20251216,20251224,84536,2,42268
SO80586,GAM_CON-1003,26487,2,20251228,20260101,20260113,2404,2,1202
SO80586,DIS_MON-1003,26487,2,20251228,20260101,20260113,12295,1,12295
SO80587,GAM_ACC-1012,20666,5,20251203,20251210,20251218,7011,3,2337
SO80588,DIS_MON-1011,21138,4,0,20260107,20260110,14665,1,14665
SO80589,MOB_SWA-1002,24576,4,20251215,20251220,20251227,34482,3,11494
SO80590,COM_STR-1013,26355,2,20251204,20251207,20251222,3048,1,3048
SO80591,GAM_ACC-1017,25541,6,20251212,20251217,20251224,3518,1,3518
SO80591,ACC_CHG-1007,25541,6,20251212,20251217,20251224,1207,1,1207
SO80592,MOB_SWA-1012,27767,6,20251211,20251217,20251226,36309,3,12103
SO80593,ACC_CAB-1003,21805,7,20251217,20251221,20260101,500,1,500
SO80593,COM_STR-1004,21805,7,20251217,20251221,20260101,11184,3,3728
SO80593,GAM_CTR-1014,21805,7,20251217,20251221,20260101,1277,1,1277
SO80593,MOB_SWA-1001,21805,7,20251217,20251221,20260101,27274,2,13637
SO80593,COM_DSK-1011,21805,7,20251217,20251221,20260101,36224,2,18112
SO80594,GAM_CTR-1008,27322,5,20251228,20260102,20260115,,2,2595
SO80595,COM_STR-1013,26385,3,20251215,20251222,20251231,10422,3,3474
SO80596,MOB_SWA-1013,23497,6,20251209,20251216,20251226,13745,1,13745
SO80597,COM_MTB-1004,20260,4,20251204,20251207,20251216,14555,1,14555
SO80598,GAM_CON-1008,27917,4,20251230,20260108,20260109,38332,2,19166
SO80599,COM_DSK-1001,20581,2,20251212,20251218,20251230,33852,2,16926
SO80599,ACC_CAB-1021,20581,2,20251212,20251218,20251230,180,3,60
SO80600,COM_RAM-1001,26893,2,20251218,20251226,20251231,4040,1,4040
SO80601,GAM_CTR-1014,23098,4,20251207,20251209,20251224,2580,2,1290
SO80601,COM_LAP-1003,23098,4,20251207,20251209,20251224,33719,1,33719
SO80602,COM_LAP-1013,27554,5,20251214,20251223,20260101,90966,2,45483
SO80603,MOB_TAB-1013,20361,7,20251216,20251223,20251226,32542,2,16271
SO80604,COM_LAP-1004,26654,7,0,20251226,20260107,128268,2,64134
SO80605,COM_RAM-1005,24763,7,20251220,20251229,20251231,9102,2,4551
SO80605,ACC_CAB-1020,24763,7,20251220,20251229,20251231,507,1,507
SO80605,MOB_SMP-1009,24763,7,20251220,20251229,20251231,,3,48324
SO80605,ACC_CAS-1007,24763,7,20251220,20251229,20251231,1001,3,276
SO80605,ACC_CAS-1001,24763,7,20251220,20251229,20251231,424,2,212
SO80605,ACC_PWB-1013,24763,7,20251220,20251229,20251231,1204,2,602
SO80606,COM_GPU-1009,21621,4,20251220,20251228,20260104,50745,3,16915
SO80606,COM_STR-1005,21621,4,20251220,20251228,20260104,16533,3,5362
SO80606,ACC_CAB-1005,21621,4,20251220,20251228,20260104,221,1,221
SO80606,ACC_PWB-1003,21621,4,20251220,20251228,20260104,2425,1,2425
SO80607,ACC_CHG-1014,20120,6,20251204,20251208,20251214,444,1,444
SO80607,ACC_CHG-1015,20120,6,20251204,20251208,20251214,967,1,967
SO80608,GAM_CON-1020,24719,7,0,20251226,20260106,28629,1,28629
SO80609,COM_LAP-1007,22054,7,0,20251226,20251229,106434,1,106434
SO80609,GAM_CON-1001,22054,7,20251218,20251226,20251229,27602,1,27602
SO80610,MOB_SMP-1011,22591,7,20251219,20251229,20251231,22389,1,22389
SO80610,COM_RAM-1016,22591,7,20251219,20251229,20251231,1009,1,894
SO80611,COM_LAP-1010,27269,2,20251218,20251220,20260105,67040,1,67040
SO80612,COM_DSK-1010,25091,6,20251201,20251210,20251219,1200,1,1200
SO80613,MOB_TAB-1011,25431,3,20251202,20251210,20251221,20888,1,20888
SO80613,ACC_PWB-1004,25431,3,20251202,20251210,20251221,2509,1,2509
SO80613,DIS_MON-1012,25431,3,20251202,20251210,20251221,4670,1,4670
SO80613,MOB_SMP-1012,25431,3,20251202,20251210,20251221,3465,3,1155
SO80614,GAM_ACC-1011,21013,3,20251230,20260103,20260119,3360,2,1680
SO80614,DIS_MON-1001,21013,3,20251230,20260103,20260119,40347,3,13449
SO80615,COM_MTB-1006,26783,6,20251228,20260101,20260109,2868,1,2868
SO80616,GAM_CON-1007,24793,5,20251210,20251212,20251222,22944,1,22944
SO80617,GAM_ACC-1011,24800,1,20251222,20251228,20260108,3042,2,1521
SO80617,ACC_CAB-1008,24800,1,20251222,20251228,20260108,518,2,259
SO80617,ACC_CHG-1004,24800,1,20251222,20251228,20260108,806,1,806
SO80617,ACC_PWB-1006,24800,1,20251222,20251228,20260108,1749,1,1749
SO80617,COM_LAP-1012,24800,1,20251222,20251228,20260108,221292,3,73764
SO80618,MOB_SWA-1004,20240,4,20251228,20251230,20260112,31680,2,15840
SO80618,COM_STR-1010,20240,4,20251228,20251230,20260112,19222,2,9611
SO80619,MOB_SMP-1001,22838,2,20251224,20260103,20260111,45735,1,45735
SO80619,MOB_SWA-1004,22838,2,20251224,20260103,20260111,29046,2,14523
SO80620,COM_MTB-1003,26754,7,20251214,20251224,20251229,15916,2,7958
SO80620,GAM_ACC-1016,26754,7,20251214,20251224,20251229,3467,2,1732
SO80621,COM_GPU-1002,27510,4,20251218,20251224,20260101,93572,2,46786
SO80622,COM_GPU-1006,22192,1,20251226,20251229,20260108,66905,1,66905
SO80622, MOB_TAB-1006,22192,1,20251226,20251229,20260108,16756,2,8378
SO80623,GAM_CTR-1011,25267,7,20251221,20251224,20260104,3058,2,1529
SO80623,COM_GPU-1011,25267,7,20251221,20251224,20260104,42007,1,-42007
SO80623,ACC_CAB-1012,25267,7,20251221,20251224,20260104,1134,3,378
SO80624,MOB_SMP-1011,26372,7,20251209,20251216,20251226,23252,1,23252
SO80624,COM_RAM-1013,26372,7,20251209,20251216,20251226,1751,1,1751
SO80625,ACC_PWB-1012,24324,1,20251219,20251225,20260101,4454,2,2227
SO80626,COM_DSK-1013,27792,7,20251204,20251212,20251216,2502,2,1251
SO80626,GAM_CON-1014,27792,7,20251204,20251212,20251216,10512,1,10512
SO80626,COM_STR-1009,27792,7,20251204,20251212,20251216,4972,1,4972
SO80627,DIS_MON-1006,22303,3,20251217,20251222,20260103,45910,2,22955
SO80628,GAM_ACC-1020,27435,5,20251211,20251213,20251222,8121,3,2707
SO80628,GAM_CTR-1009,27435,5,20251211,20251213,20251222,4914,2,2457
SO80628,GAM_CON-1007,27435,5,20251211,20251213,20251222,64596,3,21532
SO80629,COM_STR-1008,23423,6,20251204,20251212,20251220,12984,3,4164
SO80630,ACC_CAB-1017,25016,6,20251213,20251220,20260101,226,2,113
SO80630,ACC_CAS-1002,25016,6,20251213,20251220,20260101,508,1,508
SO80630,COM_DSK-1010,25016,6,20251213,20251220,20260101,1258,1,1258
SO80631,GAM_CTR-1011,25588,4,20251202,20251204,20251214,1490,1,1490
SO80632,COM_STR-1001,27922,4,20251218,20251220,20260107,8480,1,8480
SO80632,ACC_CAS-1003,27922,4,20251218,20251220,20260107,673,1,673
SO80632,DIS_MON-1001,27922,4,20251218,20251220,20260107,13058,1,13058
SO80633,GAM_CTR-1016,26186,1,20251220,20251229,20260107,3079,1,3079
SO80633,GAM_CTR-1003,26186,1,20251220,20251229,20260107,3431,1,0
SO80634,ACC_CAB-1003,21500,5,20251224,20260103,20260105,481,1,481
SO80634,COM_GPU-1007,21500,5,20251224,20260103,20260105,1337,1,1337
SO80635,ACC_CAB-1006,24827,2,20251224,20251231,20260105,602,2,301
SO80636,COM_MTB-1001,23716,5,20251212,20251222,20251227,8129,1,8129
SO80636,DIS_TVS-1009,23716,5,20251212,20251222,20251227,32284,2,16142
SO80637,MOB_TAB-1002,26504,2,20251203,20251212,20251216,20111,1,20111
SO80638,MOB_SWA-1008,21611,4,20251201,20251204,20251213,13577,1,13577
SO80639,COM_DSK-1013,25110,1,20251220,20251230,20260105,1345,1,1345
SO80640,MOB_SWA-1021,21553,1,20251212,20251218,20251222,,2,9615
SO80640,COM_GPU-1010,21553,1,20251212,20251218,20251222,128724,2,64362
SO80640,COM_GPU-1007,21553,1,20251212,20251218,20251222,2528,2,1264
SO80641,COM_STR-1016,26551,1,20251212,20251214,20251231,6120,1,6120
